userWallet,credit_score
0x003ed65a094ef804c934f2427b601e03113882ff,815.3342253843954
0x003edfecb016131dbd485c72f3b6f2e98a1429d9,758.0053109691636
0x003f705c2e62e268891d8aa2724e32f2176dc963,871.0766122740513
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,945.2813367604404
0x00405f7b768a9a6b81e8060a17f0550501acf6be,561.2376445316612
0x0040932d4c252856709b24dc406244392d3df400,730.5061633890558
0x0040daac32d83c78546ae36da42a496b28ab09e1,936.8616969099326
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,892.7400290647718
0x0041dac13d9365b4d695fb612950dc71884f8db1,889.6569639319216
0x0043090d0a3338eb89914ea9af5c529e928a044c,764.7435258036286
0x0043260ff376a32f335de2091e8bd455d74ecef9,719.5983605377508
0x00432772ed25d4eb3c6eb26dc461239b35cf8760,857.7049336528312
0x00432beb667c8908a74f35fef62882b502347e61,749.8079200296037
0x00433d27687ff685d3871395d7fedfd42b1c3529,927.1397368648916
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,923.0750465361386
0x004403abb2246c48ac770e30e7b36e3b16e152a1,927.6453789722158
0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,753.8185761671215
0x0044803a27c6c45babd3fb7affb80b3f913579d7,932.5811797734216
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,803.2876930539036
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,922.2242201990483
0x004624a132094f106e977c369c8f2e1ebffb2ae1,719.5780932015634
0x0046d10482bc3ae87fa4cb550e36706addf2304a,719.5978713600281
0x004815f49c32e9ef6341dc2d53411a59de5a2daa,881.4594471633546
0x00481898361901f3e49bfe3e40872d09e93c2c11,954.3372074349711
0x0048e6fd005224e7e9f00058c630307f0710a84b,832.756212415088
0x0049436d8c3da52d604cdc390e45026b2662d7f7,881.3959499158769
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,909.9556082518519
0x004965f85a3db4d5221189595141ecab247b115d,880.1947445323174
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,900.881330755924
0x0049f39431ab794a381deca90fa7ab85e60e6ebb,849.0596629436095
0x004a61f49faeab28ac5cc72ed26a7114d134362e,719.0827149325874
0x004af1171e5783d1223056a700e992b0eccf6191,877.2521070510259
0x004afb002e3fb33c833fc16b6b63103bbf97312d,777.5759750607568
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,700.6086628403141
0x004c572659319871be9d4ab337fb3df6237979d7,708.3282129380467
0x004c5993adfd45da327f82ec7581a6ee736bf4cb,857.3395659455232
0x004c788aecdcc8ae214519737576d67da3c7334a,719.5301760098365
0x004ce54398cc569a622bf5a99ae857306243c8ec,781.8528743116159
0x004d71c111862702272e6beccdaafb07c9b96c37,925.5265914506178
0x004f137c71b3003c7915bd6aa3a4f57e334a738e,653.8020269586711
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,719.5664687081503
0x0051337e53823325b9df640f8bac7c7a7dcc4b19,719.5823144611539
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,931.2336874428008
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,818.4927191108343
0x0051ed91501bdefede70975ec9459a0dd3c5657b,715.6272140426281
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,877.4039264506366
0x00526e91ec022d8596bda04092071c1da6b5322e,884.9866326596505
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,737.7954024036687
0x0052d655d117dae79d897213af1d4393ab32c739,719.5820500329623
0x005399ba80babd299512e9efb4e0e764f673405c,707.4309091356367
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,804.9688564376048
0x00548bf85d26850ad7ad55ca90ba02572349f648,691.2843409378772
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,848.7324142106315
0x00552481817c28f473f4cc61538db6536015d906,741.8088056954923
0x00553b963de06016c68681c9bee10a79c51c5d8a,873.4517224989045
0x005547e9fa569b6835204402138146861e901b06,858.596264092403
0x00560340190b7e9a1027fb5e72858a8298588303,739.104130839995
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,925.693697620384
0x0056323f02bb16de8025a79ab09e1dd5c8114602,650.0
0x005661a7a441451fafdccd579905a7dbc79fd538,705.5699399807386
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,906.5387300107946
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,834.5895242919725
0x005711ac01b67981d6b627c09470cce29dbd3353,880.0233088956122
0x0057abf4b6b95cd42cb8c197e78b934d45679432,739.4759496262673
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,739.8253940716093
0x0057b22d4385adfbc48a6581b141e04acdaf7768,793.6009422182995
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,710.1374697226191
0x0057bf0e2082921a880500ab18e716c46c54216e,719.5038026529232
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,908.9669504691509
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,650.0
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,697.0205657839879
0x0059221c8444995878e9a82b0b2d732fb3da913e,773.0103127132625
0x005a61772557bef9a3e65a7b87eaccce34f2700e,744.0575098261122
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,919.2380508114779
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,791.6141289527882
0x005ab5979532d34dc60a4582597464df0b5a7c87,918.4720841227756
0x005ab79a1b5982604cdc066565499d90c550e001,673.0116446813901
0x005ae07a1782019253917d76334a0579ac3a9b64,950.6593765644091
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,914.6619225592272
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,692.6233458947645
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,857.8894662333139
0x005b8864b832d250e97996febb2b6a10b4562fd1,854.0873476149833
0x005bf9036a459545ec86252db2a37667a5823b94,902.3926445507528
0x005c7aa4001747cd4bf25c777318a13191a182ac,905.8948625325297
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,650.0
0x005ce3720edd52ef800ed68bfe29114a7d86e623,716.1501606449605
0x005ceac16427ed612040519f078d08570eaf7688,837.6862890348384
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,738.1865827043563
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,835.0662313474143
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,696.9292898154005
0x005df03951fac36e8cc39b7d03eadf00829815b4,880.7646934256345
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,745.1131164090461
0x005e5cac6eb7637edf689403e01b86bda451ef61,870.4750560686255
0x005eba6d8c2af1e7058d7c22e23999188fd15339,882.732801221498
0x005ec23381d0b33407fcdedd2df7facd769304cd,848.9670310704561
0x005f16f017aa933bb41965b52848ceb8ee48b171,802.1065659146124
0x005f4ed154aec7b147190c97d3f2535fc8360b12,767.6700049938494
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,859.6852964049085
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,848.9144107898602
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,686.5708407809651
0x006002bafd83794a35b3d63fb00bfce00f4557ed,699.2533617287634
0x0060f329ae466559db2e692b24252a5163bf16c3,720.415588894481
0x006106679868ffbeb8bef8788be4d59571a13053,719.5713430844204
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,887.113911307954
0x0062cb1c249a8579e155794dc86960e4f88af402,927.8271521974365
0x006366325c813728f871c16a7703b818ee1ac6f1,927.0147805710347
0x0063d9477fd76b7c9732917b3b884d918607a804,726.8876849934763
0x00645acbda7635b02a8b517d49ef6cbd028962e3,719.5800176799953
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,801.903489584056
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,855.1551004222765
0x006501f106d155981aac18b4d31a6e14d1e55fae,667.0533640516268
0x00651f6724f748af9315f720d67ef9ecc3139bdf,849.0594824936871
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,846.4007523187714
0x006551b8f041761e2e47bb4792b21e67786b3452,679.3496136174941
0x0065fb0daffbc3025516415183fa808b2b40b3fb,743.628565730925
0x0066023b24edd70b7def47effbf2fd7617f9c66b,905.2727738088231
0x0066245819d5d387ac2209620741e721ccada64d,848.10120066499
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,754.459685969477
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,896.4623649264133
0x0066a75495069b7d760177aa2607a140b13aa520,914.4159065708294
0x0067243a8b83385457c53923a6cd0bc019b090e8,719.2952230314854
0x00677d8b6fda25b199539633a8cd07074c855cb7,895.7148155029703
0x0067eec7ad35e72613d760e917890d1b7e876e4e,860.5121838473602
0x006850972a3144f2bcb0d37fbd7f84b26765d458,650.0
0x00694ba9219891081e07b31ebaf19abfd97e1acb,610.7804725698272
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,743.8027978373248
0x0069d013b71c2d000fca70549d894e49b8e4e031,838.1255956770221
0x006a310554681273826624361a3177cd9f3aad1d,854.9906670536636
0x006acbf79f7c4580fa01ffa48085d832592f1b63,948.7769369024619
0x006b64b48437695a2c0b470e22de9b8d3b866f52,719.5847103383932
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,934.1422762893271
0x006bcd94f74784887705d74884308172343855ee,858.0866754838205
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,685.9986585513622
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,794.7289035441534
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,909.1836851767838
0x006dfe647e57d2cdaf47000731659c1f92ece423,719.5841150911762
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,944.2791783389673
0x006f1973f3a2911fc15569d7787f51fb114db606,847.4093837079113
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,738.8640726305854
0x006f74448baead5563915255c8fbc12fd7f6a5df,847.9774469732426
0x006fda5407be210b6d8d653b04859a748e84e64a,729.2715705488224
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,861.8525656802962
0x00705d931184135830185bb284fb8ed277693d0d,885.093133148592
0x007078c8001b515b14000cc78306072a5dfd55b3,902.4667121255902
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,964.2554567794577
0x0070bc9033adf1e49517f98304f41f778d370208,943.8129994626225
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,685.9248196547586
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,782.5053117461753
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,901.8884338546158
0x0073894fff63595d6cca3802aad6b9ecf5491ca6,753.7556089974064
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,910.2059546718411
0x00752654dcd85f8e42e207ccf48212388fd7173d,719.5673529588319
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,716.9447088205294
0x0076b2f8ead986bb6de67735313891c0876f4388,677.1287823523588
0x0076bc177845e513018cda51be5e5f80f44aeb50,740.0630388935319
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,913.8784999331133
0x00778698bbc902543b596af6e7c0aa13b614162d,923.848997093423
0x007821abbcc2da83df7fdf57520741d6ea1042f2,719.5907170288551
0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,758.753208740011
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,931.47731448118
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,913.8928903347991
0x0079228fa4e08e800883021b18ff0bc7937b3aef,878.9066229060828
0x00795ff7870798a332a99c3969406286259dce8f,856.9149609148119
0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b,722.5067108997905
0x0079e0ce802e67adba53ac0e7927f45f6304ae6f,686.5742917144769
0x007b003c4d0145b512286494d5ae123aeef29d9e,953.8905531147162
0x007b212ac048a425d2019d14e7be4aeae3faf8e9,765.6725555984706
0x007c426ab1b726e3be68b37ac0ffa8aed94447bc,848.0136788266659
0x007c4bb067d9b6afeb4c13415477d396123c4aa3,928.2686556537561
0x007ce1895ca7a000e37a524399920ad7dae41f43,883.3019829926266
0x007d418f61454569a051b5a9d11112996a986bb1,719.5821583431517
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,768.8183025074721
0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,892.987568935254
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,748.9521918434309
0x007e4e679e14f17d62607418f546e2d97d9e5a61,901.5047015611908
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,881.8270713420673
0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,697.041315808422
0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,892.499114954142
0x007f3da6715efd4b6994b7348b644b64b695d3b1,783.179510336072
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,908.1047073863489
0x00800d9019001aff6e1eba3312e35e9b22d3f058,905.4978120405921
0x0080568c64209a91110f1333057f5e34a0e5b62e,709.8557804330338
0x0080a01a45d5e023435dc82970ec2681a5ae050e,774.789054192226
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,937.3021313855758
0x008160cbce03ce9c914d9734c821fe96899185bc,881.0216450693748
0x00817ccd987f38563a46027758376123c870d263,650.0
0x008183a11eacc113e85007bd14bfbd6da3f687f9,942.6530928649
0x0081b2ec2af3f22528d6581e6554aaba5141e985,880.2026028661955
0x0082a12e195b8f31660830132e72716225382075,914.5831100162225
0x0082c6c4decefca6626b5e66929fb2ceca7c994f,848.4198891848972
0x0083e235216ffe303c9db58e2eca7d69f99afd2d,906.848857160178
0x008426fc298852d92a4a2b3607aa384a51c4b65a,907.1788941115674
0x008450344d3518a45a2d4fd0425eea6a5c08033d,840.7714586352868
0x00847f96c75f1fd63f6d625a3342ba0123b20200,847.4110134324704
0x0084ac988560b4724413941a0a89f7ea57da4fe5,925.0699523122689
0x00850f22f6d422d8987f796a9f23fd9e45bda47e,743.354302284538
0x00861fefcfef0a542b0a6c90ce1ee575e257a6c7,943.2709033027593
0x00868d173cf4463514ce9cc871f06edb1f3b16c4,652.6259571916127
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,757.9055064360964
0x0087899a5bf67ca95147d3ad6b76907288972055,848.8701799654482
0x0088092651027c8566be1011c29f3a71eebe5efe,941.1237563943301
0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,690.7550815647738
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,719.8971538868261
0x0089b988ca94bf62cd88a5af10e5cfc9432ef568,857.330813237139
0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,719.5978081896892
0x008a34511b9808c41237d7568e409141ab10796b,765.0658318051808
0x008a5ff6e91ba1eef94655853c3690d15d1153bc,849.7794043454852
0x008a86b4dbbe4fe8a7f2145cdc676ffff95bdf23,857.3559402573064
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,811.6675458327963
0x008af94ec70860b667caec3a2e2de07597db90c6,938.669803881396
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,802.9643640730916
0x008b24d362ca3f7dd93ab9902927eb3af50216d1,899.3187795426575
0x008b61e1a118db01bc5e253da985c5f11fe04b4b,725.6550362770048
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,840.171678020643
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,871.2022294906101
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,901.5272462163582
0x008c3eb2cfd1f9ab110485c75fea549926f28b47,650.0
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,719.5869532301695
0x008d2d57867efeba246e3bd8034ceb8c8f596950,749.8288426653642
0x008d399b5936b8fc3d6ce86ad53ac001217e3978,736.256425092476
0x008dfd01cba93125fc08f41e86cfa02b2d203005,764.6697370872461
0x008e2fd504a73089ccd6fc0584665905f411ca3b,849.3213344829828
0x008f1edc31890f9c66d4b9cf24c78dd651502274,896.45711475611
